"Date","Price","Open","High","Low","Change %"
"17-03-2012","8.165","8.165","8.165","8.165","0.00%"
"16-03-2012","8.165","8.165","8.165","8.165","0.04%"
"15-03-2012","8.162","8.162","8.162","8.162","0.74%"
"14-03-2012","8.102","8.102","8.102","8.102","-2.43%"
"13-03-2012","8.304","8.304","8.304","8.304","0.53%"
"12-03-2012","8.260","8.260","8.260","8.260","0.21%"
"10-03-2012","8.243","8.243","8.243","8.243","0.00%"
"09-03-2012","8.243","8.243","8.243","8.243","0.43%"
"08-03-2012","8.208","8.208","8.208","8.208","0.00%"
"07-03-2012","8.208","8.208","8.208","8.208","0.16%"
"06-03-2012","8.195","8.195","8.195","8.195","0.15%"
"05-03-2012","8.183","8.183","8.183","8.183","0.07%"
"03-03-2012","8.177","8.177","8.177","8.177","0.00%"
"02-03-2012","8.177","8.177","8.177","8.177","-0.28%"
"01-03-2012","8.200","8.200","8.200","8.200","-0.11%"
"29-02-2012","8.209","8.209","8.209","8.209","-0.16%"
"28-02-2012","8.222","8.222","8.222","8.222","0.39%"
"27-02-2012","8.190","8.190","8.190","8.190","0.21%"
"25-02-2012","8.173","8.173","8.173","8.173","0.00%"
"24-02-2012","8.173","8.173","8.173","8.173","0.23%"
"23-02-2012","8.154","8.154","8.154","8.154","0.27%"
"22-02-2012","8.132","8.132","8.132","8.132","-0.25%"
"21-02-2012","8.152","8.152","8.152","8.152","0.07%"
"19-02-2012","8.146","8.146","8.146","8.146","0.00%"
"18-02-2012","8.146","8.146","8.146","8.146","0.00%"
"17-02-2012","8.146","8.146","8.146","8.146","0.05%"
"16-02-2012","8.142","8.142","8.142","8.142","0.00%"
"15-02-2012","8.142","8.142","8.142","8.142","0.28%"
"14-02-2012","8.119","8.119","8.119","8.119","-0.25%"
"13-02-2012","8.139","8.139","8.139","8.139","-0.17%"
"11-02-2012","8.153","8.153","8.153","8.153","0.00%"
"10-02-2012","8.153","8.153","8.153","8.153","0.16%"
"09-02-2012","8.140","8.140","8.140","8.140","0.14%"
"08-02-2012","8.129","8.129","8.129","8.129","-0.11%"
"07-02-2012","8.138","8.138","8.138","8.138","0.26%"
"06-02-2012","8.117","8.117","8.117","8.117","-0.05%"
"03-02-2012","8.121","8.121","8.121","8.121","0.22%"
"02-02-2012","8.103","8.103","8.103","8.103","0.51%"
"01-02-2012","8.062","8.062","8.062","8.062","-0.68%"
"31-01-2012","8.117","8.117","8.117","8.117","0.07%"
"30-01-2012","8.111","8.111","8.111","8.111","-0.06%"
"27-01-2012","8.116","8.116","8.116","8.116","0.47%"
"25-01-2012","8.078","8.078","8.078","8.078","0.15%"
"24-01-2012","8.066","8.066","8.066","8.066","0.60%"
"23-01-2012","8.018","8.018","8.018","8.018","0.10%"
"20-01-2012","8.010","8.010","8.010","8.010","0.31%"
"19-01-2012","7.985","7.985","7.985","7.985","-0.41%"
"18-01-2012","8.018","8.018","8.018","8.018","1.03%"
"17-01-2012","7.936","7.936","7.936","7.936","0.01%"
"16-01-2012","7.935","7.935","7.935","7.935","0.28%"
"13-01-2012","7.913","7.913","7.913","7.913","-0.55%"
"12-01-2012","7.957","7.957","7.957","7.957","0.70%"
"11-01-2012","7.902","7.902","7.902","7.902","-0.08%"
"10-01-2012","7.908","7.908","7.908","7.908","-0.65%"
"09-01-2012","7.960","7.960","7.960","7.960","-0.64%"
"06-01-2012","8.011","8.011","8.011","8.011","-0.12%"
"05-01-2012","8.021","8.021","8.021","8.021","0.10%"
"04-01-2012","8.013","8.013","8.013","8.013","-0.47%"
"03-01-2012","8.051","8.051","8.051","8.051","-0.31%"
"02-01-2012","8.076","8.076","8.076","8.076","-0.55%"
"30-12-2011","8.121","8.121","8.121","8.121","0.61%"
"29-12-2011","8.072","8.072","8.072","8.072","0.42%"
"28-12-2011","8.038","8.038","8.038","8.038","0.26%"
"27-12-2011","8.017","8.017","8.017","8.017","-0.63%"
"26-12-2011","8.068","8.068","8.068","8.068","0.50%"
"23-12-2011","8.028","8.028","8.028","8.028","-0.43%"
"22-12-2011","8.063","8.063","8.063","8.063","0.17%"
"21-12-2011","8.049","8.049","8.049","8.049","-0.06%"
"20-12-2011","8.054","8.054","8.054","8.054","-0.38%"
"19-12-2011","8.085","8.085","8.085","8.085","-0.38%"
"16-12-2011","8.116","8.116","8.116","8.116","-0.50%"
"15-12-2011","8.157","8.157","8.157","8.157","-0.52%"
"14-12-2011","8.200","8.200","8.200","8.200","0.17%"
"13-12-2011","8.186","8.186","8.186","8.186","-0.29%"
"12-12-2011","8.210","8.210","8.210","8.210","-0.91%"
"09-12-2011","8.285","8.285","8.285","8.285","0.28%"
"08-12-2011","8.262","8.262","8.262","8.262","-0.43%"
"07-12-2011","8.298","8.298","8.298","8.298","-0.44%"
"05-12-2011","8.335","8.335","8.335","8.335","-0.80%"
"02-12-2011","8.402","8.402","8.402","8.402","-0.60%"
"01-12-2011","8.453","8.453","8.453","8.453","-0.95%"
"30-11-2011","8.534","8.534","8.534","8.534","-0.79%"
"29-11-2011","8.602","8.602","8.602","8.602","0.24%"
"28-11-2011","8.581","8.581","8.581","8.581","-0.12%"
"25-11-2011","8.591","8.591","8.591","8.591","-0.01%"
"24-11-2011","8.592","8.592","8.592","8.592","-0.05%"
"23-11-2011","8.596","8.596","8.596","8.596","-0.20%"
"22-11-2011","8.613","8.613","8.613","8.613","-0.06%"
"21-11-2011","8.618","8.618","8.618","8.618","-0.40%"
"18-11-2011","8.653","8.653","8.653","8.653","0.79%"
"17-11-2011","8.585","8.585","8.585","8.585","-0.34%"
"16-11-2011","8.614","8.614","8.614","8.614","-0.49%"
"15-11-2011","8.656","8.656","8.656","8.656","-1.87%"
"14-11-2011","8.821","8.821","8.821","8.821","0.38%"
"11-11-2011","8.788","8.788","8.788","8.788","0.07%"
"09-11-2011","8.782","8.782","8.782","8.782","0.47%"
"08-11-2011","8.741","8.741","8.741","8.741","0.95%"
"04-11-2011","8.659","8.659","8.659","8.659","1.16%"
"03-11-2011","8.560","8.560","8.560","8.560","-0.48%"
"02-11-2011","8.601","8.601","8.601","8.601","-0.12%"
"01-11-2011","8.611","8.611","8.611","8.611","-0.40%"
"31-10-2011","8.646","8.646","8.646","8.646","0.88%"
"28-10-2011","8.571","8.571","8.571","8.571","0.89%"
"25-10-2011","8.495","8.495","8.495","8.495","-0.22%"
"24-10-2011","8.514","8.514","8.514","8.514","0.09%"
"21-10-2011","8.506","8.506","8.506","8.506","0.05%"
"20-10-2011","8.502","8.502","8.502","8.502","0.38%"
"19-10-2011","8.470","8.470","8.470","8.470","0.22%"
"18-10-2011","8.451","8.451","8.451","8.451","0.02%"
"17-10-2011","8.449","8.449","8.449","8.449","-0.27%"
"14-10-2011","8.472","8.472","8.472","8.472","0.27%"
"13-10-2011","8.449","8.449","8.449","8.449","-0.13%"
"12-10-2011","8.460","8.460","8.460","8.460","0.58%"
"11-10-2011","8.411","8.411","8.411","8.411","-0.33%"
"10-10-2011","8.439","8.439","8.439","8.439","0.02%"
"07-10-2011","8.437","8.437","8.437","8.437","0.61%"
"05-10-2011","8.386","8.386","8.386","8.386","0.10%"
"04-10-2011","8.378","8.378","8.378","8.378","-0.32%"
"03-10-2011","8.405","8.405","8.405","8.405","0.57%"
"29-09-2011","8.357","8.357","8.357","8.357","1.04%"
"28-09-2011","8.271","8.271","8.271","8.271","0.01%"
"27-09-2011","8.270","8.270","8.270","8.270","0.08%"
"26-09-2011","8.263","8.263","8.263","8.263","-0.19%"
"23-09-2011","8.279","8.279","8.279","8.279","0.04%"
"22-09-2011","8.276","8.276","8.276","8.276","-0.47%"
"21-09-2011","8.315","8.315","8.315","8.315","-0.12%"
"20-09-2011","8.325","8.325","8.325","8.325","0.08%"
"19-09-2011","8.318","8.318","8.318","8.318","0.08%"
"16-09-2011","8.311","8.311","8.311","8.311","0.87%"
"15-09-2011","8.239","8.239","8.239","8.239","0.07%"
"14-09-2011","8.233","8.233","8.233","8.233","0.22%"
"13-09-2011","8.215","8.215","8.215","8.215","0.29%"
"12-09-2011","8.191","8.191","8.191","8.191","-0.33%"
"09-09-2011","8.218","8.218","8.218","8.218","0.24%"
"08-09-2011","8.198","8.198","8.198","8.198","-0.33%"
"07-09-2011","8.225","8.225","8.225","8.225","0.15%"
"06-09-2011","8.213","8.213","8.213","8.213","0.09%"
"05-09-2011","8.206","8.206","8.206","8.206","-0.53%"
"02-09-2011","8.250","8.250","8.250","8.250","0.18%"
"30-08-2011","8.235","8.235","8.235","8.235","0.02%"
"29-08-2011","8.233","8.233","8.233","8.233","0.23%"
"26-08-2011","8.214","8.214","8.214","8.214","0.39%"
"25-08-2011","8.182","8.182","8.182","8.182","0.15%"
"24-08-2011","8.170","8.170","8.170","8.170","-0.39%"
"23-08-2011","8.202","8.202","8.202","8.202","0.02%"
"22-08-2011","8.200","8.200","8.200","8.200","-0.26%"
"18-08-2011","8.221","8.221","8.221","8.221","-0.19%"
"17-08-2011","8.237","8.237","8.237","8.237","0.82%"
"16-08-2011","8.170","8.170","8.170","8.170","0.01%"
"12-08-2011","8.169","8.169","8.169","8.169","0.20%"
"11-08-2011","8.153","8.153","8.153","8.153","0.09%"
"10-08-2011","8.146","8.146","8.146","8.146","-0.51%"
"09-08-2011","8.188","8.188","8.188","8.188","-0.45%"
"08-08-2011","8.225","8.225","8.225","8.225","-0.96%"
"05-08-2011","8.305","8.305","8.305","8.305","-0.14%"
"04-08-2011","8.317","8.317","8.317","8.317","-0.37%"
"03-08-2011","8.348","8.348","8.348","8.348","0.16%"
"02-08-2011","8.335","8.335","8.335","8.335","-0.37%"
"01-08-2011","8.366","8.366","8.366","8.366","-0.05%"
"29-07-2011","8.370","8.370","8.370","8.370","0.61%"
"28-07-2011","8.319","8.319","8.319","8.319","0.22%"
"27-07-2011","8.301","8.301","8.301","8.301","-0.05%"
"26-07-2011","8.305","8.305","8.305","8.305","2.11%"
"25-07-2011","8.133","8.133","8.133","8.133","-0.64%"
"22-07-2011","8.185","8.185","8.185","8.185","0.11%"
"21-07-2011","8.176","8.176","8.176","8.176","-0.05%"
"20-07-2011","8.180","8.180","8.180","8.180","0.66%"
"19-07-2011","8.126","8.126","8.126","8.126","-0.12%"
"18-07-2011","8.136","8.136","8.136","8.136","0.15%"
"15-07-2011","8.124","8.124","8.124","8.124","0.05%"
"14-07-2011","8.120","8.120","8.120","8.120","-0.70%"
"13-07-2011","8.177","8.177","8.177","8.177","0.15%"
"12-07-2011","8.165","8.165","8.165","8.165","-0.06%"
"11-07-2011","8.170","8.170","8.170","8.170","-0.43%"
"08-07-2011","8.205","8.205","8.205","8.205","-0.09%"
"07-07-2011","8.212","8.212","8.212","8.212","0.40%"
"06-07-2011","8.179","8.179","8.179","8.179","-0.30%"
"05-07-2011","8.204","8.204","8.204","8.204","-0.36%"
"04-07-2011","8.234","8.234","8.234","8.234","0.07%"
"01-07-2011","8.228","8.228","8.228","8.228","0.45%"
"30-06-2011","8.191","8.191","8.191","8.191","0.17%"
"29-06-2011","8.177","8.177","8.177","8.177","0.21%"
"28-06-2011","8.160","8.160","8.160","8.160","0.21%"
"27-06-2011","8.143","8.143","8.143","8.143","0.20%"
"24-06-2011","8.127","8.127","8.127","8.127","-0.15%"
"23-06-2011","8.139","8.139","8.139","8.139","-0.11%"
"22-06-2011","8.148","8.148","8.148","8.148","0.26%"
"21-06-2011","8.127","8.127","8.127","8.127","0.40%"
"20-06-2011","8.095","8.095","8.095","8.095","-0.99%"
"17-06-2011","8.176","8.176","8.176","8.176","-0.01%"
"16-06-2011","8.177","8.177","8.177","8.177","-0.73%"
"15-06-2011","8.237","8.237","8.237","8.237","0.44%"
"14-06-2011","8.201","8.201","8.201","8.201","0.21%"
"13-06-2011","8.184","8.184","8.184","8.184","0.01%"
"10-06-2011","8.183","8.183","8.183","8.183","-0.21%"
"09-06-2011","8.200","8.200","8.200","8.200","0.01%"
"08-06-2011","8.199","8.199","8.199","8.199","-0.11%"
"07-06-2011","8.208","8.208","8.208","8.208","-0.11%"
"06-06-2011","8.217","8.217","8.217","8.217","-0.17%"
"03-06-2011","8.231","8.231","8.231","8.231","-0.15%"
"02-06-2011","8.243","8.243","8.243","8.243","-0.17%"
"01-06-2011","8.257","8.257","8.257","8.257","-0.17%"
"31-05-2011","8.271","8.271","8.271","8.271","0.01%"
"30-05-2011","8.270","8.270","8.270","8.270","0.00%"
"27-05-2011","8.270","8.270","8.270","8.270","0.53%"
"26-05-2011","8.226","8.226","8.226","8.226","0.43%"
"25-05-2011","8.191","8.191","8.191","8.191","-0.04%"
"24-05-2011","8.194","8.194","8.194","8.194","0.06%"
"23-05-2011","8.189","8.189","8.189","8.189","-0.05%"
"20-05-2011","8.193","8.193","8.193","8.193","0.05%"
"19-05-2011","8.189","8.189","8.189","8.189","0.00%"
"18-05-2011","8.189","8.189","8.189","8.189","0.20%"
"16-05-2011","8.173","8.173","8.173","8.173","0.02%"
"13-05-2011","8.171","8.171","8.171","8.171","0.10%"
"12-05-2011","8.163","8.163","8.163","8.163","-0.46%"
"11-05-2011","8.201","8.201","8.201","8.201","0.43%"
"10-05-2011","8.166","8.166","8.166","8.166","0.91%"
"09-05-2011","8.092","8.092","8.092","8.092","0.73%"
"06-05-2011","8.033","8.033","8.033","8.033","-0.32%"
"05-05-2011","8.059","8.059","8.059","8.059","0.25%"
"04-05-2011","8.039","8.039","8.039","8.039","0.55%"
"03-05-2011","7.995","7.995","7.995","7.995","0.86%"
"02-05-2011","7.927","7.927","7.927","7.927","-0.35%"
"29-04-2011","7.955","7.955","7.955","7.955","0.09%"
"28-04-2011","7.948","7.948","7.948","7.948","0.86%"
"27-04-2011","7.880","7.880","7.880","7.880","0.24%"
"26-04-2011","7.861","7.861","7.861","7.861","0.50%"
"25-04-2011","7.822","7.822","7.822","7.822","0.06%"
"21-04-2011","7.817","7.817","7.817","7.817","-0.09%"
"20-04-2011","7.824","7.824","7.824","7.824","0.98%"
"19-04-2011","7.748","7.748","7.748","7.748","0.38%"
"18-04-2011","7.719","7.719","7.719","7.719","0.93%"
"15-04-2011","7.648","7.648","7.648","7.648","0.38%"
"13-04-2011","7.619","7.619","7.619","7.619","-0.18%"
"11-04-2011","7.633","7.633","7.633","7.633","0.50%"
"08-04-2011","7.595","7.595","7.595","7.595","0.20%"
"07-04-2011","7.580","7.580","7.580","7.580","0.07%"
"06-04-2011","7.575","7.575","7.575","7.575","-0.18%"
"05-04-2011","7.589","7.589","7.589","7.589","0.13%"
"31-03-2011","7.579","7.579","7.579","7.579","-0.42%"
"30-03-2011","7.611","7.611","7.611","7.611","0.07%"
"29-03-2011","7.606","7.606","7.606","7.606","0.30%"
"28-03-2011","7.583","7.583","7.583","7.583","-0.72%"
"25-03-2011","7.638","7.638","7.638","7.638","-0.52%"
"24-03-2011","7.678","7.678","7.678","7.678","0.12%"
"23-03-2011","7.669","7.669","7.669","7.669","-0.23%"
"22-03-2011","7.687","7.687","7.687","7.687","-0.17%"
"21-03-2011","7.700","7.700","7.700","7.700","0.35%"
"18-03-2011","7.673","7.673","7.673","7.673","0.20%"
"17-03-2011","7.658","7.658","7.658","7.658","0.66%"
"16-03-2011","7.608","7.608","7.608","7.608","-0.35%"
"15-03-2011","7.635","7.635","7.635","7.635","-0.24%"
"14-03-2011","7.653","7.653","7.653","7.653","-0.05%"
"11-03-2011","7.657","7.657","7.657","7.657","0.07%"
"10-03-2011","7.652","7.652","7.652","7.652","-0.88%"
"09-03-2011","7.720","7.720","7.720","7.720","0.42%"
"08-03-2011","7.688","7.688","7.688","7.688","-0.22%"
"07-03-2011","7.705","7.705","7.705","7.705","0.30%"
"04-03-2011","7.682","7.682","7.682","7.682","0.12%"
"03-03-2011","7.673","7.673","7.673","7.673","-0.75%"
"01-03-2011","7.731","7.731","7.731","7.731","0.25%"
"28-02-2011","7.712","7.712","7.712","7.712","-0.14%"
"25-02-2011","7.723","7.723","7.723","7.723","-0.21%"
"24-02-2011","7.739","7.739","7.739","7.739","0.12%"
"23-02-2011","7.730","7.730","7.730","7.730","0.13%"
"22-02-2011","7.720","7.720","7.720","7.720","-0.12%"
"21-02-2011","7.729","7.729","7.729","7.729","-0.04%"
"18-02-2011","7.732","7.732","7.732","7.732","0.01%"
"17-02-2011","7.731","7.731","7.731","7.731","-0.15%"
"15-02-2011","7.743","7.743","7.743","7.743","0.30%"
"14-02-2011","7.720","7.720","7.720","7.720","-0.39%"
"11-02-2011","7.750","7.750","7.750","7.750","-0.27%"
"10-02-2011","7.771","7.771","7.771","7.771","-0.22%"
"09-02-2011","7.788","7.788","7.788","7.788","0.18%"
"08-02-2011","7.774","7.774","7.774","7.774","0.01%"
"07-02-2011","7.773","7.773","7.773","7.773","0.06%"
"04-02-2011","7.768","7.768","7.768","7.768","0.31%"
"03-02-2011","7.744","7.744","7.744","7.744","-0.22%"
"02-02-2011","7.761","7.761","7.761","7.761","-0.22%"
"01-02-2011","7.778","7.778","7.778","7.778","0.74%"
"31-01-2011","7.721","7.721","7.721","7.721","-0.39%"
"28-01-2011","7.751","7.751","7.751","7.751","0.18%"
"27-01-2011","7.737","7.737","7.737","7.737","-0.27%"
"25-01-2011","7.758","7.758","7.758","7.758","-0.59%"
"24-01-2011","7.804","7.804","7.804","7.804","0.12%"
"21-01-2011","7.795","7.795","7.795","7.795","0.53%"
"20-01-2011","7.754","7.754","7.754","7.754","-0.27%"
"19-01-2011","7.775","7.775","7.775","7.775","0.12%"
"18-01-2011","7.766","7.766","7.766","7.766","0.28%"
"17-01-2011","7.744","7.744","7.744","7.744","0.56%"
"14-01-2011","7.701","7.701","7.701","7.701","0.36%"
"13-01-2011","7.673","7.673","7.673","7.673","-0.05%"
"12-01-2011","7.677","7.677","7.677","7.677","0.00%"
"11-01-2011","7.677","7.677","7.677","7.677","0.24%"
"10-01-2011","7.659","7.659","7.659","7.659","2.67%"
"07-01-2011","7.460","7.460","7.460","7.460","0.11%"
"06-01-2011","7.452","7.452","7.452","7.452","0.76%"
"05-01-2011","7.396","7.396","7.396","7.396","-0.96%"
"04-01-2011","7.468","7.468","7.468","7.468","-0.95%"
"03-01-2011","7.540","7.540","7.540","7.540","0.43%"
"31-12-2010","7.508","7.508","7.508","7.508","-0.11%"
"30-12-2010","7.516","7.516","7.516","7.516","0.00%"
"29-12-2010","7.516","7.516","7.516","7.516","0.11%"
"28-12-2010","7.508","7.508","7.508","7.508","0.32%"
"27-12-2010","7.484","7.484","7.484","7.484","0.11%"
"24-12-2010","7.476","7.476","7.476","7.476","-0.41%"
"23-12-2010","7.507","7.507","7.507","7.507","0.11%"
"22-12-2010","7.499","7.499","7.499","7.499","0.11%"
"21-12-2010","7.491","7.491","7.491","7.491","0.20%"
"20-12-2010","7.476","7.476","7.476","7.476","0.21%"
"16-12-2010","7.460","7.460","7.460","7.460","-1.03%"
"15-12-2010","7.538","7.538","7.538","7.538","0.63%"
"14-12-2010","7.491","7.491","7.491","7.491","0.62%"
"13-12-2010","7.445","7.445","7.445","7.445","0.73%"
"10-12-2010","7.391","7.391","7.391","7.391","0.09%"
"09-12-2010","7.384","7.384","7.384","7.384","0.52%"
"08-12-2010","7.346","7.346","7.346","7.346","0.41%"
"07-12-2010","7.316","7.316","7.316","7.316","-0.41%"
"06-12-2010","7.346","7.346","7.346","7.346","0.10%"
"03-12-2010","7.339","7.339","7.339","7.339","0.40%"
"02-12-2010","7.310","7.310","7.310","7.310","-0.41%"
"01-12-2010","7.340","7.340","7.340","7.340","0.30%"
"30-11-2010","7.318","7.318","7.318","7.318","-0.01%"
"29-11-2010","7.319","7.319","7.319","7.319","0.21%"
"26-11-2010","7.304","7.304","7.304","7.304","0.19%"
"25-11-2010","7.290","7.290","7.290","7.290","0.91%"
"24-11-2010","7.224","7.224","7.224","7.224","0.51%"
"23-11-2010","7.187","7.187","7.187","7.187","-0.11%"
"22-11-2010","7.195","7.195","7.195","7.195","0.29%"
"19-11-2010","7.174","7.174","7.174","7.174","-0.01%"
"18-11-2010","7.175","7.175","7.175","7.175","-1.02%"
"16-11-2010","7.249","7.249","7.249","7.249","0.08%"
"15-11-2010","7.243","7.243","7.243","7.243","-0.21%"
"12-11-2010","7.258","7.258","7.258","7.258","0.08%"
"11-11-2010","7.252","7.252","7.252","7.252","-0.11%"
"10-11-2010","7.260","7.260","7.260","7.260","-0.11%"
"09-11-2010","7.268","7.268","7.268","7.268","0.00%"
"08-11-2010","7.268","7.268","7.268","7.268","1.49%"
"04-11-2010","7.161","7.161","7.161","7.161","0.17%"
"03-11-2010","7.149","7.149","7.149","7.149","-0.01%"
"02-11-2010","7.150","7.150","7.150","7.150","-1.47%"
"01-11-2010","7.257","7.257","7.257","7.257","0.00%"
"29-10-2010","7.257","7.257","7.257","7.257","0.00%"
"28-10-2010","7.257","7.257","7.257","7.257","-0.48%"
"27-10-2010","7.292","7.292","7.292","7.292","0.77%"
"26-10-2010","7.236","7.236","7.236","7.236","1.19%"
"25-10-2010","7.151","7.151","7.151","7.151","0.29%"
"22-10-2010","7.130","7.130","7.130","7.130","-0.50%"
"21-10-2010","7.166","7.166","7.166","7.166","0.20%"
"20-10-2010","7.152","7.152","7.152","7.152","0.39%"
"19-10-2010","7.124","7.124","7.124","7.124","0.18%"
"18-10-2010","7.111","7.111","7.111","7.111","-0.10%"
"15-10-2010","7.118","7.118","7.118","7.118","0.58%"
"14-10-2010","7.077","7.077","7.077","7.077","-0.01%"
"13-10-2010","7.078","7.078","7.078","7.078","0.38%"
"12-10-2010","7.051","7.051","7.051","7.051","-0.30%"
"11-10-2010","7.072","7.072","7.072","7.072","-0.48%"
"08-10-2010","7.106","7.106","7.106","7.106","0.47%"
"07-10-2010","7.073","7.073","7.073","7.073","0.08%"
"06-10-2010","7.067","7.067","7.067","7.067","0.68%"
"05-10-2010","7.019","7.019","7.019","7.019","-0.59%"
"04-10-2010","7.061","7.061","7.061","7.061","0.48%"
"01-10-2010","7.027","7.027","7.027","7.027","0.07%"
"29-09-2010","7.022","7.022","7.022","7.022","0.09%"
"28-09-2010","7.016","7.016","7.016","7.016","0.00%"
"27-09-2010","7.016","7.016","7.016","7.016","0.46%"
"24-09-2010","6.984","6.984","6.984","6.984","-0.01%"
"23-09-2010","6.985","6.985","6.985","6.985","-0.01%"
"22-09-2010","6.986","6.986","6.986","6.986","-0.10%"
"21-09-2010","6.993","6.993","6.993","6.993","-0.20%"
"20-09-2010","7.007","7.007","7.007","7.007","-0.10%"
"17-09-2010","7.014","7.014","7.014","7.014","0.83%"
"16-09-2010","6.956","6.956","6.956","6.956","0.36%"
"15-09-2010","6.931","6.931","6.931","6.931","0.00%"
"14-09-2010","6.931","6.931","6.931","6.931","1.03%"
"13-09-2010","6.860","6.860","6.860","6.860","0.37%"
"09-09-2010","6.835","6.835","6.835","6.835","-0.04%"
"08-09-2010","6.838","6.838","6.838","6.838","0.09%"
"07-09-2010","6.832","6.832","6.832","6.832","-0.20%"
"06-09-2010","6.846","6.846","6.846","6.846","-0.20%"
"03-09-2010","6.860","6.860","6.860","6.860","0.35%"
"02-09-2010","6.836","6.836","6.836","6.836","0.35%"
"01-09-2010","6.812","6.812","6.812","6.812","0.00%"
"31-08-2010","6.812","6.812","6.812","6.812","-0.39%"
"30-08-2010","6.839","6.839","6.839","6.839","0.00%"
"27-08-2010","6.839","6.839","6.839","6.839","0.16%"
"26-08-2010","6.828","6.828","6.828","6.828","-0.57%"
"25-08-2010","6.867","6.867","6.867","6.867","-0.38%"
"24-08-2010","6.893","6.893","6.893","6.893","-1.46%"
"23-08-2010","6.995","6.995","6.995","6.995","0.17%"
"20-08-2010","6.983","6.983","6.983","6.983","0.06%"
"18-08-2010","6.979","6.979","6.979","6.979","0.62%"
"17-08-2010","6.936","6.936","6.936","6.936","0.45%"
"16-08-2010","6.905","6.905","6.905","6.905","-0.20%"
"13-08-2010","6.919","6.919","6.919","6.919","-0.65%"
"12-08-2010","6.964","6.964","6.964","6.964","-0.10%"
"11-08-2010","6.971","6.971","6.971","6.971","-0.46%"
"10-08-2010","7.003","7.003","7.003","7.003","-0.10%"
"09-08-2010","7.010","7.010","7.010","7.010","0.36%"
"06-08-2010","6.985","6.985","6.985","6.985","-1.34%"
"05-08-2010","7.080","7.080","7.080","7.080","1.06%"
"04-08-2010","7.006","7.006","7.006","7.006","0.24%"
"03-08-2010","6.989","6.989","6.989","6.989","-1.38%"
"02-08-2010","7.087","7.087","7.087","7.087","1.04%"
"30-07-2010","7.014","7.014","7.014","7.014","3.03%"
"29-07-2010","6.808","6.808","6.808","6.808","0.98%"
"28-07-2010","6.742","6.742","6.742","6.742","1.25%"
"27-07-2010","6.659","6.659","6.659","6.659","1.74%"
"26-07-2010","6.545","6.545","6.545","6.545","0.72%"
"23-07-2010","6.498","6.498","6.498","6.498","0.12%"
"22-07-2010","6.490","6.490","6.490","6.490","0.25%"
"21-07-2010","6.474","6.474","6.474","6.474","0.64%"
"20-07-2010","6.433","6.433","6.433","6.433","0.25%"
"19-07-2010","6.417","6.417","6.417","6.417","-0.30%"
"16-07-2010","6.436","6.436","6.436","6.436","0.58%"
"15-07-2010","6.399","6.399","6.399","6.399","0.34%"
"14-07-2010","6.377","6.377","6.377","6.377","0.06%"
"13-07-2010","6.373","6.373","6.373","6.373","-0.20%"
"12-07-2010","6.386","6.386","6.386","6.386","-0.30%"
"09-07-2010","6.405","6.405","6.405","6.405","0.85%"
"08-07-2010","6.351","6.351","6.351","6.351","0.44%"
"07-07-2010","6.323","6.323","6.323","6.323","-0.03%"
"06-07-2010","6.325","6.325","6.325","6.325","-0.30%"
"05-07-2010","6.344","6.344","6.344","6.344","2.31%"
"02-07-2010","6.201","6.201","6.201","6.201","0.11%"
"01-07-2010","6.194","6.194","6.194","6.194","-0.13%"
"30-06-2010","6.202","6.202","6.202","6.202","-0.85%"
"29-06-2010","6.255","6.255","6.255","6.255","-0.59%"
"28-06-2010","6.292","6.292","6.292","6.292","0.08%"
"25-06-2010","6.287","6.287","6.287","6.287","0.83%"
"24-06-2010","6.235","6.235","6.235","6.235","-0.48%"
"23-06-2010","6.265","6.265","6.265","6.265","1.26%"
"22-06-2010","6.187","6.187","6.187","6.187","0.34%"
"21-06-2010","6.166","6.166","6.166","6.166","-0.13%"
"18-06-2010","6.174","6.174","6.174","6.174","-0.08%"
"17-06-2010","6.179","6.179","6.179","6.179","-0.03%"
"16-06-2010","6.181","6.181","6.181","6.181","0.42%"
"15-06-2010","6.155","6.155","6.155","6.155","1.18%"
"14-06-2010","6.083","6.083","6.083","6.083","0.80%"
"11-06-2010","6.035","6.035","6.035","6.035","1.02%"
"10-06-2010","5.974","5.974","5.974","5.974","0.34%"
"09-06-2010","5.954","5.954","5.954","5.954","0.25%"
"08-06-2010","5.939","5.939","5.939","5.939","0.05%"
"07-06-2010","5.936","5.936","5.936","5.936","-0.30%"
"04-06-2010","5.954","5.954","5.954","5.954","0.17%"
"03-06-2010","5.944","5.944","5.944","5.944","0.34%"
"02-06-2010","5.924","5.924","5.924","5.924","-0.32%"
"01-06-2010","5.943","5.943","5.943","5.943","0.25%"
"31-05-2010","5.928","5.928","5.928","5.928","-0.22%"
"28-05-2010","5.941","5.941","5.941","5.941","-0.35%"
"26-05-2010","5.962","5.962","5.962","5.962","0.76%"
"25-05-2010","5.917","5.917","5.917","5.917","0.24%"
"24-05-2010","5.903","5.903","5.903","5.903","0.72%"
"21-05-2010","5.861","5.861","5.861","5.861","0.26%"
"20-05-2010","5.846","5.846","5.846","5.846","0.24%"
"19-05-2010","5.832","5.832","5.832","5.832","0.24%"
"18-05-2010","5.818","5.818","5.818","5.818","0.14%"
"17-05-2010","5.810","5.810","5.810","5.810","0.05%"
"14-05-2010","5.807","5.807","5.807","5.807","-0.48%"
